"address","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","image","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","reviewsCount","type","webUrl","website"
"Cabo Vidio Playa de Peñadoria, 33156 Oviñana, Cudillero España","Comida rápida","Española","Opciones vegetarianas","Opciones veganas",,,,,,,,,,"Opciones vegetarianas","Opciones veganas",,,"lasoluneta@xn--asoluneta-k6a.es","990","840","1320","1200",,,,,,,,,"1320","1200",,,,,"1320","1200",,,,,"1320","1200",,,,,"990","840","1320","1200",,,"990","840","1320","1200",,,"12709068","https://media-cdn.tripadvisor.com/media/photo-o/15/6d/6e/46/foodtruck-en-cabo-vidio.jpg","false","false","43.589565","-6.240111","La Soluneta","43","+34 616 47 13 63","€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g8300814-d12709068-Reviews-La_Soluneta-Ovinana_Cudillero_Asturias.html","https://www.facebook.com/lasoluneta/"
"Camino del Trole, 80 33394 Gijón. Asturias, 33394, Gijón España","Asador","Marisco","Española",,,,,,,,,,,,,,,"info@lagareltrole.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11663733","https://media-cdn.tripadvisor.com/media/photo-o/0e/49/35/d7/al-fondo-sala-el-llagar.jpg","false","false","43.517147","-5.60603","Llagar El Trole","45","+34 985 36 19 50","€€€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d11663733-Reviews-Llagar_el_Trole-Gijon_Asturias.html","http://www.facebook.com/llagareltrole/"
"La Plaza S/N, 33556 Benia de Onís, Cangas de Onís España","Restaurante de carne","Barbacoa","Española","Opciones vegetarianas",,,,,,,,,,"Opciones vegetarianas",,,,"pepitojevi@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8342401","https://media-cdn.tripadvisor.com/media/photo-o/08/4b/07/bd/bar-parrilla-la-huerta.jpg","false","false","43.33447","-4.968949","Bar Parrilla La Huerta","113","+34 686 68 30 45","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g8021268-d8342401-Reviews-Bar_Parrilla_La_Huerta-Benia_de_Onis_Cangas_de_Onis_Asturias.html",
"Calle Piñera s/n, 33159, Cudillero España","Española","Mediterránea",,,,,,,,,,,,,,,,"restaurantemaribel@gmail.com","1380","660",,,,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"19849438","https://media-cdn.tripadvisor.com/media/photo-o/1b/e9/56/44/img-20200829-154528-largejpg.jpg","false","false","43.547195","-6.155755","Restaurante Maribel","21","+34 985 59 02 47",,,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608996-d19849438-Reviews-Restaurante_Maribel-Cudillero_Asturias.html","https://www.maribelrestaurante.com/"
"Calle Mayor 17, 33800 Cangas del Narcea España","Española","Opciones sin gluten",,,,,,,,,,,,"Opciones sin gluten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12210815","https://media-cdn.tripadvisor.com/media/photo-o/0e/9c/f4/dc/un-arroz-para-chuparse.jpg","false","false","43.176884","-6.550145","Café Madrid","80","+34 649 16 64 42","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064314-d12210815-Reviews-Cafe_Madrid-Cangas_del_Narcea_Cangas_del_Narcea_Municipality_Asturias.html",
"Calle Manuel Caso de La Villa 50, 33560, Ribadesella España","Marisco","Mediterránea","Española","Opciones sin gluten",,,,,,,,,,"Opciones sin gluten",,,,"casabasilioribadesella@hotmail.es","1080","660",,,,,,,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1001611","https://media-cdn.tripadvisor.com/media/photo-s/03/b8/03/aa/casa-basilio.jpg","false","false","43.465378","-5.059014","Casa Basilio","329","+34 985 85 83 80","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g660742-d1001611-Reviews-Casa_Basilio-Ribadesella_Asturias.html","http://www.facebook.com/casabasilioribadesella/"
"Calle de Manuel Romano 2, 33500, Llanes España","Española","Mediterránea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12991367","https://media-cdn.tripadvisor.com/media/photo-o/12/86/d4/3d/img-20180401-142422-largejpg.jpg","false","false","43.42103","-4.75693","Bar Picos de Europa","63","+34 609 85 46 13","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608994-d12991367-Reviews-Bar_Picos_de_Europa-Llanes_Asturias.html",
"Lugar Puertas N 634, 33597 Puertas de Vidiago, Llanes España","Española",,,,,,,,,,,,,,,,,"elrincondeyaxu@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7615529","https://media-cdn.tripadvisor.com/media/photo-o/08/36/d0/b1/el-rincon-de-yaxu.jpg","false","false","43.39731","-4.68706","El Rincón de Yaxu","41","+34 600 52 17 94","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1594741-d7615529-Reviews-El_Rincon_de_Yaxu-Puertas_De_Vidiago_Llanes_Asturias.html","http://www.elrincondeyaxu.es"
"Hotel de Torres Carretera General 85, 33688 Felechosa España","Española",,,,,,,,,,,,,,,,,"info@hrdetorres.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2706660","https://media-cdn.tripadvisor.com/media/photo-o/0e/65/64/68/20170210-224824-largejpg.jpg","false","false","43.104645","-5.509975","Restaurante Hotel De Torres","117","+34 680 67 89 24","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g2449502-d2706660-Reviews-Restaurante_Hotel_De_Torres-Felechosa_Aller_Municipality_Asturias.html","http://www.hrdetorres.com/"
"c/El Parque s/n, 33554 Arenas de Cabrales, Cabrales Municipality España","Española",,,,,,,,,,,,,,,,,"pedidos@lacabraliega.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3442773","https://media-cdn.tripadvisor.com/media/photo-o/05/c2/da/0e/la-cabraliega.jpg","false","false","43.302834","-4.818333","La Cabraliega","148","+34 985 84 66 81","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g670808-d3442773-Reviews-La_Cabraliega-Arenas_de_Cabrales_Cabrales_Municipality_Asturias.html","http://www.lacabraliega.com"
"Calle del Marques de Pidal 19, 33004, Oviedo España","Española","Mediterránea","Vinoteca",,,,,,,,,,,,,,,"entrevinospr@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3431693","https://media-cdn.tripadvisor.com/media/photo-o/0a/74/21/4b/una-de-los-2-docenas.jpg","false","false","43.364567","-5.853711","Entrevinos","75","+34 985 23 00 91","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d3431693-Reviews-Entrevinos-Oviedo_Asturias.html","http://www.entrevinospr.com/"
"Alto de la Gargantada 17, 33939, Langreo España","Restaurante de carne","Española","Opciones sin gluten",,,,,,,,,,,"Opciones sin gluten",,,,"lallariega.host@gmail.com","1425","720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1425","720",,,,,"1425","720",,,,,"1654610","https://media-cdn.tripadvisor.com/media/photo-o/10/7e/25/74/vista-general-exterior.jpg","false","false","43.33258","-5.66314","La Llariega Sidreria Parrilla","245","+34 984 20 97 67","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1058601-d1654610-Reviews-La_Llariega_Sidreria_Parrilla-Langreo_Asturias.html","http://llagarparrillalallariega.com/"
"Calle Decano Prendes Pando 29, 33208, Gijón España","Comida rápida","Opciones vegetarianas","Opciones veganas",,,,,,,,,,,"Opciones vegetarianas","Opciones veganas",,,"info@cerveceriavor.es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3471681","https://media-cdn.tripadvisor.com/media/photo-o/06/35/f9/95/sushi.jpg","false","false","43.53517","-5.66569","VOR Bier & Bar","113","+34 984 29 08 82","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d3471681-Reviews-VOR_Bier_Bar-Gijon_Asturias.html","http://www.cerveceriavor.es"
"Carrio nº 37, 33988 Pola de Laviana España","Mediterránea","Española",,,,,,,,,,,,,,,,"lestenaesdecarrio@gmail.com","1020","780",,,,,"1020","780",,,,,"1020","780",,,,,"1020","780",,,,,"1020","780",,,,,"1530","780",,,,,"1530","780",,,,,"6467108","https://media-cdn.tripadvisor.com/media/photo-s/06/52/7b/70/les-tenaes.jpg","false","false","43.252254","-5.574486","Les Tenaes de Carrio","101","+34 985 61 09 46","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1064316-d6467108-Reviews-Les_Tenaes_de_Carrio-Pola_de_Laviana_Laviana_Municipality_Asturias.html","http://www.facebook.com/pages/Les-Tenaes-de-Carrio/148530135164903"
"Pasaje Del Pescador, 33750 Viavélez España","Contemporánea","Española","Mediterránea",,,,,,,,,,,,,,,,"960","660","1440","1140",,,,,,,,,,,,,,,"960","660","1440","1140",,,"960","660","1440","1140",,,"960","660","1440","1140",,,"960","660","1440","1140",,,"7345464","https://media-cdn.tripadvisor.com/media/photo-o/0c/9b/bc/64/img-20160819-142617-largejpg.jpg","false","false","43.56322","-6.841117","La Taberna","149","+34 985 92 31 39","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g2559795-d7345464-Reviews-La_Taberna-Viavelez_El_Franco_Municipality_Asturias.html","https://www.facebook.com/LaTabernaViavelez"
"Lugar Muelle de Oriente 2, 33201, Gijón España","Italiana","Pizza","Mediterránea","Europea","Opciones vegetarianas",,,,,,,,,"Opciones vegetarianas",,,,"evadanieladiaz@gmail.com","960","780","1440","1200",,,"960","780","1440","1200",,,"960","780","1440","1200",,,"960","780","1440","1200",,,"960","780","1440","1200",,,"960","780","1440","1200",,,"960","780","1440","1200",,,"1145862","https://media-cdn.tripadvisor.com/media/photo-o/0d/f5/fc/09/restaurante-vesuvio.jpg","false","false","43.544537","-5.664284","Restaurante Vesuvio","336","+34 985 34 99 71","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d1145862-Reviews-Restaurante_Vesuvio-Gijon_Asturias.html","http://www.vesuviogijon.com"
"Avda. Alcalde Jose Fernandin, 33450 Piedras Blancas España","Española","Mediterránea",,,,,,,,,,,,,,,,,"930","540",,,,,"840","540","1200","930",,,,,,,,,"840","540","1200","930",,,"870","540","1200","930",,,"840","540","1200","930",,,"840","540","1200","930",,,"13073593","https://media-cdn.tripadvisor.com/media/photo-o/17/57/2e/f4/254.jpg","false","false","43.56231","-5.97489","Pasteleria Viña","31","+34 985 53 04 24","€€ - €€€",,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g795948-d13073593-Reviews-Pasteleria_Vina-Piedras_Blancas_Castrillon_Municipality_Asturias.html","https://www.facebook.com/PasteleriaVina/"
"Camino del Cotarón, 223, 33391 Castiello Bernueces, Gijón España",,,,,,,,,,,,,,,,,,,"1140","780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1140","780",,,,,"21300020","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/87/05/87/del-mar-a-la-parrilla.jpg","true","true","43.514423","-5.637462","Merendero El Yantar","38","+34 985 55 56 15",,,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g21301117-d21300020-Reviews-Merendero_El_Yantar-Castiello_Bernueces_Gijon_Asturias.html",
"Calle Arco de los Zapatos 6 Arco de los Zapatos, 6, 33009, Oviedo España","Española","Opciones sin gluten",,,,,,,,,,,,"Opciones sin gluten",,,,"info@restaurantecasamparo.com","1020","600",,,,,"1020","510",,,,,"1020","510","1440","1170",,,"1020","510","1440","1170",,,"1020","510","1440","1170",,,"1020","510","1440","1170",,,"1020","600","1440","1170",,,"1001925","https://media-cdn.tripadvisor.com/media/photo-o/05/c6/3d/3b/casa-amparo.jpg","false","false","43.359924","-5.846303","Casa Amparo","241","+34 985 22 70 60","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d1001925-Reviews-Casa_Amparo-Oviedo_Asturias.html","http://www.restaurantecasamparo.com/"
"N-625, 33550, Cangas de Onís España","Española","Opciones vegetarianas",,,,,,,,,,,,"Opciones vegetarianas",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"6161651","https://media-cdn.tripadvisor.com/media/photo-o/0f/e2/95/56/photo3jpg.jpg","false","false","43.307156","-5.13025","Restaurante Puente Dobra","82","+34 985 84 83 42","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g662890-d6161651-Reviews-Restaurante_Puente_Dobra-Cangas_de_Onis_Asturias.html","https://www.facebook.com/Restaurante-Puente-Dobra-121425171218120/"
"Calle Vizconde de Campo Grande 4, 33201, Gijón España","India","Pakistaní","Asiática","De Oriente Medio","Opciones veganas",,,,,,,,,"Opciones veganas",,,,"tandoori.gijon@gmail.com","1020","780","1440","1230",,,"1020","780","1440","1230",,,"1020","780","1440","1230",,,"1020","780","1440","1230",,,"1020","780","1440","1230",,,"1020","780","1440","1230",,,"1020","780","1440","1230",,,"23652638","https://media-cdn.tripadvisor.com/media/photo-o/1f/aa/72/4e/redy-to-eat.jpg","false","false","43.54631","-5.66298","Restaurante Tandoori","82","+34 642 13 01 35","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d23652638-Reviews-Restaurante_Tandoori_Cocina_India_en_Gijon-Gijon_Asturias.html","http://www.tandoorigijon.es"
"Calle Niembro, Niembro, Llanes España","Marisco","Española","Opciones sin gluten",,,,,,,,,,,"Opciones sin gluten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3355474","https://media-cdn.tripadvisor.com/media/photo-o/0f/e5/bb/a8/en-niembro-llanes-en.jpg","false","false","43.43612","-4.837992","La Parrera","217","+34 985 40 75 61","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1592060-d3355474-Reviews-La_Parrera-Niembro_Llanes_Asturias.html","http://www.facebook.com/pages/Restaurante-La-Parrera/102521533169527"
"Avenida Fierro 1, 33130, Muros de Nalón España","Española","Mediterránea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10148098","https://media-cdn.tripadvisor.com/media/photo-o/0c/60/86/41/photo1jpg.jpg","false","false","43.55381","-6.085786","La Balanza San Esteban de Pravia","108","+34 984 08 94 47","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1188740-d10148098-Reviews-La_Balanza_San_Esteban_de_Pravia-Muros_del_Nalon_Asturias.html","https://www.facebook.com/LaBalanzaSanEsteban/"
"Calle Campoamor 6, 33001, Oviedo España","Española",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8749320","https://media-cdn.tripadvisor.com/media/photo-o/08/de/7b/c8/oviedo.jpg","false","false","43.36629","-5.853683","La Ronda","72","+34 985 08 66 56","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187452-d8749320-Reviews-La_Ronda-Oviedo_Asturias.html",
"El Queso, 9, 33530 Infiesto España","Española","Saludable","Opciones sin gluten",,,,,,,,,,,"Opciones sin gluten",,,,"info@posadabarro.es","930","780","1380","1200",,,"930","780","1380","1200",,,"930","780",,,,,"930","780",,,,,"930","780","1380","1200",,,"930","780","1380","1200",,,"930","780","1380","1200",,,"751541","https://media-cdn.tripadvisor.com/media/photo-s/04/a4/09/cc/comedor-de-el-restaurante.jpg","false","false","43.3482","-5.363507","Posada De Barro","116","+34 985 71 04 89","€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g608998-d751541-Reviews-Posada_de_Barro-Infiesto_Pilona_Municipality_Asturias.html",
"Otur - Carretera nacional 634 s/n, 33792 Luarca España","Mediterránea","Española","Sopas","Opciones vegetarianas","Opciones sin gluten",,,,,,,,,"Opciones vegetarianas","Opciones sin gluten",,,"info@casaconsuelo.com","1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1440","510",,,,,"1001580","https://media-cdn.tripadvisor.com/media/photo-o/0a/cc/e9/35/salpicon-de-marisco.jpg","false","false","43.54031","-6.594124","casa consuelo","456","+34 985 64 16 96","€€ - €€€",,,,"3.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g319791-d1001580-Reviews-Casa_Consuelo-Luarca_Valdes_Municipality_Asturias.html","http://www.casaconsuelo.com/"
"Carretera As-239 Antromero, 33449 Luanco España","Marisco","Española","Opciones sin gluten",,,,,,,,,,,"Opciones sin gluten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1001663","https://media-cdn.tripadvisor.com/media/photo-o/06/33/51/86/el-horreo.jpg","false","false","43.59997","-5.776086","Restaurante EL Horreo","284","+34 985 87 14 70","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g673670-d1001663-Reviews-Restaurante_EL_Horreo-Luanco_Gozon_Municipality_Asturias.html","http://www.facebook.com/pages/Song%20Heng/156614561034185/"
"Campo de Caso, Parque Natural de Redes España","Española",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6452979","https://media-cdn.tripadvisor.com/media/photo-o/08/72/71/2b/la-tropical.jpg","false","false","43.18327","-5.343828","La Tropical","60","+34 985 60 82 85","€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g1871951-d6452979-Reviews-La_Tropical-Campo_de_Caso_Caso_Municipality_Redes_Natural_Park_Asturias.html",
"Calle Francisco Palacios, 40, 33679 Moreda España","Española","Bar","Comida rápida","Mediterránea","Comedor","Opciones vegetarianas",,,,,,,,"Opciones vegetarianas",,,,,"1440","720",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"10247839","https://media-cdn.tripadvisor.com/media/photo-o/10/bd/5e/9b/cachopo-de-chosco.jpg","false","false","43.170433","-5.745644","Bar Villanueva","27","+34 985 48 13 59","€€ - €€€",,,,"5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g2477866-d10247839-Reviews-Bar_Villanueva_Aller-Moreda_Aller_Municipality_Asturias.html","http://www.facebook.com/villanuevaaller-424760577543736"
"Calle Marques de Casa Valdes 10, 33202, Gijón España","Italiana","Pizza","Opciones vegetarianas","Opciones veganas",,,,,,,,,,"Opciones vegetarianas","Opciones veganas",,,,"960","810","1440","1200",,,,,,,,,"1440","1200",,,,,"1440","1200",,,,,"1440","1200",,,,,"1440","1200",,,,,"960","810","1440","1200",,,"7216633","https://media-cdn.tripadvisor.com/media/photo-w/18/37/f7/a0/platos-divina-commedia.jpg","false","false","43.540405","-5.657333","La Divina Commedia","164","+34 984 39 17 79","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d7216633-Reviews-La_Divina_Commedia-Gijon_Asturias.html","http://www.facebook.com/profile.php?id=413757062089975&ref=content_filter"
"Pje. Peral, 2, 33404, Avilés España","Española","Mediterránea","Opciones vegetarianas","Opciones sin gluten","Opciones veganas",,,,,,,,,"Opciones vegetarianas","Opciones sin gluten","Opciones veganas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10057586","https://media-cdn.tripadvisor.com/media/photo-o/12/7a/b3/a2/img-20180330-152703-largejpg.jpg","false","false","43.53598","-5.893137","Yamiqueo","51","+34 619 49 02 00","€€ - €€€",,,,"4.5","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187450-d10057586-Reviews-Yamiqueo-Aviles_Asturias.html","https://www.facebook.com/Yamiqueo-1685314711726988/"
"Avenida Manuel Llaneza, 50, 33208, Gijón España","Asiática","Mediterránea","Española","Opciones vegetarianas","Opciones veganas",,,,,,,,,"Opciones vegetarianas","Opciones veganas",,,"elquintovino@gmail.com",,,,,,,"960","660","1440","1140",,,"960","660","1440","1140",,,"960","660","1440","1140",,,"960","660","1440","1140",,,"960","660","1440","1140",,,"960","660","1440","1140",,,"3335496","https://media-cdn.tripadvisor.com/media/photo-s/03/22/17/ad/hamburguesa-de-buey.jpg","false","false","43.53505","-5.665689","El Quinto","143","+34 633 09 41 68","€€ - €€€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d3335496-Reviews-El_Quinto_Restaurante-Gijon_Asturias.html","http://www.facebook.com/pages/El-Quinto/175594815827413"
"Calle Marqués de Casa Valdés, 37, 33202, Gijón España","Bar","Española",,,,,,,,,,,,,,,,,"1440","780",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"3895168","https://media-cdn.tripadvisor.com/media/photo-o/18/6c/ff/4c/fachada.jpg","false","false","43.539894","-5.655991","Arde Lvcvs","176","+34 984 49 03 25","€",,,,"4","0","RESTAURANT","https://www.tripadvisor.es/Restaurant_Review-g187451-d3895168-Reviews-Arde_Lvcvs-Gijon_Asturias.html","http://www.facebook.com/ardelvcvs/?rf=1632182313774993"
